file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_BV/sage/app12/bench_3388.smt2	unsat	106	0	unsat	104	0	A	unsat
QF_BV/sage/app12/bench_3595.smt2	sat	106	0	sat	105	0	B	sat
QF_BV/sage/app12/bench_3801.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app12/bench_4008.smt2	sat	105	0	sat	105	0	B	sat
QF_BV/sage/app12/bench_4215.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app12/bench_4422.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_BV/sage/app12/bench_463.smt2	sat	105	0	sat	106	0	A	sat
QF_BV/sage/app12/bench_4837.smt2	sat	105	0	sat	105	0	B	sat
QF_BV/sage/app12/bench_5043.smt2	sat	105	0	sat	106	0	A	sat
QF_BV/sage/app12/bench_5250.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app12/bench_5458.smt2	unsat	106	0	unsat	105	0	A	unsat
QF_BV/sage/app12/bench_5665.smt2	unsat	105	0	unsat	106	0	B	unsat
QF_BV/sage/app12/bench_666.smt2	sat	105	0	sat	205	0	A	sat
QF_BV/sage/app12/bench_873.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app2/bench_108.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app2/bench_1287.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app2/bench_218.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app2/bench_425.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app2/bench_632.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_BV/sage/app2/bench_84.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app5/bench_1046.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app5/bench_126.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_BV/sage/app5/bench_468.smt2	sat	105	0	sat	106	0	A	sat
QF_BV/sage/app5/bench_675.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_BV/sage/app5/bench_882.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app6/bench_190.smt2	sat	105	0	sat	104	0	B	sat
QF_BV/sage/app7/bench_1075.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_BV/sage/app7/bench_1282.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app7/bench_149.smt2	unsat	7009	0	unsat	7007	0	A	unsat
QF_BV/sage/app7/bench_1697.smt2	unsat	1807	0	unsat	1806	0	B	unsat
QF_BV/sage/app7/bench_1903.smt2	unsat	11311	0	unsat	11312	0	A	unsat
QF_BV/sage/app7/bench_211.smt2	unsat	6908	0	unsat	7010	0	B	unsat
QF_BV/sage/app7/bench_2317.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_BV/sage/app7/bench_2524.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app7/bench_2731.smt2	unsat	806	0	unsat	805	0	A	unsat
QF_BV/sage/app7/bench_2939.smt2	sat	106	0	sat	106	0	B	sat
QF_BV/sage/app7/bench_3145.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app7/bench_3352.smt2	unsat	706	0	unsat	706	0	B	unsat
QF_BV/sage/app7/bench_356.smt2	unsat	6111	0	unsat	6109	0	A	unsat
QF_BV/sage/app7/bench_3767.smt2	unsat	606	0	unsat	606	0	B	unsat
QF_BV/sage/app7/bench_3974.smt2	unsat	606	0	unsat	606	0	A	unsat
QF_BV/sage/app7/bench_4180.smt2	unsat	105	0	unsat	106	0	B	unsat
QF_BV/sage/app7/bench_4388.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_BV/sage/app7/bench_4595.smt2	sat	105	0	sat	104	0	B	sat
QF_BV/sage/app7/bench_4801.smt2	unsat	506	0	unsat	506	0	A	unsat
QF_BV/sage/app7/bench_5008.smt2	unsat	305	0	unsat	305	0	B	unsat
QF_BV/sage/app7/bench_5215.smt2	unsat	206	0	unsat	206	0	A	unsat
QF_BV/sage/app7/bench_5422.smt2	unsat	206	0	unsat	206	0	B	unsat
QF_BV/sage/app7/bench_563.smt2	unsat	6409	0	unsat	6410	0	A	unsat
QF_BV/sage/app7/bench_5837.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_BV/sage/app7/bench_6043.smt2	unsat	106	0	unsat	105	0	A	unsat
QF_BV/sage/app7/bench_6250.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app7/bench_6458.smt2	unsat	7609	0	unsat	7711	0	A	unsat
QF_BV/sage/app7/bench_6665.smt2	unsat	106	0	unsat	107	0	B	unsat
QF_BV/sage/app7/bench_6872.smt2	sat	106	0	sat	106	0	A	sat
QF_BV/sage/app7/bench_7079.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app7/bench_7286.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app7/bench_7493.smt2	sat	107	0	sat	105	0	B	sat
QF_BV/sage/app7/bench_770.smt2	unsat	6008	0	unsat	6009	0	A	unsat
QF_BV/sage/app7/bench_7908.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_BV/sage/app7/bench_8114.smt2	unsat	7310	0	unsat	7310	0	A	unsat
QF_BV/sage/app7/bench_8321.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app7/bench_8529.smt2	unsat	7410	0	unsat	7209	0	A	unsat
QF_BV/sage/app7/bench_938.smt2	sat	105	0	sat	105	0	B	sat
QF_BV/sage/app8/bench_1468.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app8/bench_1815.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app8/bench_2050.smt2	unsat	105	0	unsat	107	0	A	unsat
QF_BV/sage/app8/bench_2274.smt2	sat	105	0	sat	106	0	B	sat
QF_BV/sage/app8/bench_2778.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_BV/sage/app8/bench_3050.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app8/bench_3293.smt2	unsat	206	0	unsat	207	0	A	unsat
QF_BV/sage/app8/bench_350.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app8/bench_3708.smt2	unsat	206	0	unsat	105	0	A	unsat
QF_BV/sage/app8/bench_460.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_BV/sage/app8/bench_7.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app8/bench_940.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app9/bench_1148.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app9/bench_1355.smt2	unsat	106	0	unsat	106	0	B	unsat
QF_BV/sage/app9/bench_1562.smt2	unsat	105	0	unsat	107	0	A	unsat
QF_BV/sage/app9/bench_177.smt2	unsat	108	0	unsat	107	0	B	unsat
QF_BV/sage/app9/bench_1977.smt2	unsat	107	0	unsat	107	0	A	unsat
QF_BV/sage/app9/bench_2183.smt2	unsat	107	0	unsat	107	0	B	unsat
QF_BV/sage/app9/bench_2390.smt2	unsat	105	0	unsat	108	0	A	unsat
QF_BV/sage/app9/bench_2598.smt2	unsat	104	0	unsat	106	0	B	unsat
QF_BV/sage/app9/bench_2804.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app9/bench_3010.smt2	sat	207	0	sat	207	0	B	sat
QF_BV/sage/app9/bench_3218.smt2	sat	207	0	sat	207	0	A	sat
QF_BV/sage/app9/bench_454.smt2	unsat	107	0	unsat	105	0	B	unsat
QF_BV/sage/app9/bench_661.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app9/bench_869.smt2	unsat	206	0	unsat	206	0	B	unsat
QF_BV/spear/inn_v2.4.3/innd_innd_vc33562.smt2	sat	607	0	sat	806	0	A	sat
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc331099.smt2	sat	1408	0	sat	2807	0	B	sat
QF_BV/spear/samba_v3.0.24/bin_eventlogadm_vc352379.smt2	sat	5510	0	sat	10112	0	A	sat
