file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_BV/2017-BuchwaldFried/counterexample.dump.ia32_Mul_base_disp--Add32.load32.Mul32.Mulh_u32.0005.smt2	unknown	24217	0	unknown	24215	0	A	unsat
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1128.smt2	unsat	205	0	unsat	205	0	B	unsat
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1335.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1542.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_331.smt2	unsat	106	0	unsat	105	0	A	unsat
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_539.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_746.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_953.smt2	unsat	105	0	unsat	106	0	B	unsat
QF_BV/20210219-Sydr/master/cjpeg/predicate_425.smt2	unsat	406	0	unsat	405	0	A	unsat
QF_BV/20210219-Sydr/symbolic_memory/bst/yices/predicate_851.smt2	unknown	24217	0	unknown	24217	0	B	unknown
QF_BV/20210312-Bouvier/vlsat3_a85.smt2	unknown	24122	0	unknown	24223	0	A	unsat
QF_BV/20221012-MCMPC/dualexecution/dualexecution.t1.i15.8e78387b.smt2	sat	2507	0	sat	2807	0	B	unknown
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution.t1.i16.e7c172b6.smt2	sat	205	0	sat	205	0	A	unknown
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i12.955644ef.smt2	sat	106	0	sat	106	0	B	unknown
QF_BV/20221012-MCMPC/dualexecution_affine/dualexecution_affine.t1.i8.1d3e97a0.smt2	sat	2307	0	sat	1908	0	A	unknown
QF_BV/20221012-MCMPC/mean_buckets/mean_buckets.t1.i16.a1b9cc34.smt2	sat	108	0	sat	208	0	B	unknown
QF_BV/20221012-MCMPC/mean_buckets/simplemean_buckets.t1.i14.acc34979.smt2	sat	106	0	sat	106	0	A	unknown
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i17.9386ab8d.smt2	sat	107	0	sat	107	0	B	unknown
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i25.63566545.smt2	sat	105	0	sat	107	0	A	unknown
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i31.d39290a3.smt2	sat	106	0	sat	108	0	B	unknown
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i42.06377145.smt2	sat	109	0	sat	107	0	A	unknown
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i53.a8ef2dcb.smt2	sat	106	0	sat	106	0	B	unknown
QF_BV/20221012-MCMPC/millionaires/millionaires.t1.i64.0b2dd246.smt2	sat	109	0	sat	107	0	A	unknown
QF_BV/20221012-MCMPC/millionaires/millionaires.t3.i6.5167c4b3.smt2	sat	107	0	sat	107	0	B	unknown
QF_BV/20221012-MCMPC/wage/wage.t1.i19.a912c9b3.smt2	sat	106	0	sat	105	0	A	unknown
QF_BV/20221012-MCMPC/wage_circuit_div/wage_circuit_div.t1.i23.92e43e77.smt2	sat	106	0	sat	105	0	B	unknown
QF_BV/20221214-p4dfa-XiaoqiChen/StringMatching/string4x16.7._bit8_na6_nr4_pairedtwobranch.smt2	unknown	25318	0	unknown	25025	0	A	unknown
QF_BV/Sage2/bench_10044.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/Sage2/bench_10451.smt2	unknown	25222	0	unknown	25220	0	A	sat
QF_BV/Sage2/bench_10924.smt2	sat	907	0	sat	2808	0	B	sat
QF_BV/Sage2/bench_114.smt2	unsat	109	0	unsat	109	0	A	unsat
QF_BV/Sage2/bench_11842.smt2	sat	1108	0	sat	1709	0	B	sat
QF_BV/Sage2/bench_12354.smt2	sat	1309	0	unknown	24123	0	A	sat
QF_BV/Sage2/bench_12860.smt2	unsat	109	0	unsat	108	0	B	unsat
QF_BV/Sage2/bench_1332.smt2	unsat	108	0	unsat	109	0	A	unsat
QF_BV/Sage2/bench_13795.smt2	unknown	24625	0	unknown	24723	0	B	sat
QF_BV/Sage2/bench_1424.smt2	unsat	309	0	unsat	308	0	A	unsat
QF_BV/Sage2/bench_14698.smt2	sat	308	0	sat	408	0	B	sat
QF_BV/Sage2/bench_15191.smt2	sat	509	0	sat	710	0	A	sat
QF_BV/Sage2/bench_15692.smt2	unsat	108	0	unsat	110	0	B	unsat
QF_BV/Sage2/bench_16145.smt2	sat	609	0	sat	1009	0	A	sat
QF_BV/Sage2/bench_16629.smt2	unsat	109	0	unsat	109	0	B	unsat
QF_BV/Sage2/bench_17078.smt2	unsat	609	0	unsat	409	0	A	unsat
QF_BV/Sage2/bench_17555.smt2	unsat	108	0	unsat	109	0	B	unsat
QF_BV/Sage2/bench_192.smt2	unsat	209	0	unsat	108	0	A	unsat
QF_BV/Sage2/bench_2389.smt2	unsat	109	0	unsat	109	0	B	unsat
QF_BV/Sage2/bench_2839.smt2	unsat	109	0	unsat	109	0	A	unsat
QF_BV/Sage2/bench_3308.smt2	unsat	108	0	unsat	109	0	B	unsat
QF_BV/Sage2/bench_3822.smt2	unsat	210	0	unsat	209	0	A	unsat
QF_BV/Sage2/bench_4343.smt2	sat	409	0	sat	609	0	B	sat
QF_BV/Sage2/bench_4888.smt2	sat	209	0	sat	608	0	A	sat
QF_BV/Sage2/bench_5399.smt2	unsat	409	0	unsat	510	0	B	unsat
QF_BV/Sage2/bench_5929.smt2	sat	209	0	sat	209	0	A	sat
QF_BV/Sage2/bench_6444.smt2	unsat	109	0	unsat	108	0	B	unsat
QF_BV/Sage2/bench_6930.smt2	unsat	209	0	unsat	208	0	A	unsat
QF_BV/Sage2/bench_7477.smt2	unsat	109	0	unsat	110	0	B	unsat
