file	base	base_ms	arm	arm_ms	order	status
UFLIA/boogie/AssignToRepField_AssignToRepField.N.smt2	unknown	24131	unknown	24133	base-first	unsat
UFLIA/boogie/Ensures_Q-noinfer_8.smt2	unknown	24133	unknown	24134	arm-first	unknown
UFLIA/boogie/Passification_good1-noinfer.smt2	unsat	110	unsat	109	base-first	unsat
UFLIA/boogie/Unsigned_test.Conversions_System.UInt32_System.Double.smt2	unknown	24125	unknown	24134	arm-first	unknown
UFLIA/grasshopper/instantiated/union_check_heap_access_38_21.smt2	unsat	110	unsat	110	base-first	unsat
UFLIA/simplify/javafe.ast.CatchClauseVec.66.smt2	unknown	25035	unknown	25036	arm-first	unsat
UFLIA/simplify/javafe.ast.TypeDeclElemPragma.373.smt2	unknown	25037	unknown	25035	base-first	unsat
UFLIA/simplify/javafe.tc.FlowInsensitiveChecks.679.smt2	unknown	25134	unknown	24335	arm-first	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.BinaryExpr.010.smt2	unknown	25038	unknown	25037	base-first	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.ExprVec.004.smt2	unsat	410	unsat	410	arm-first	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.Modifiers.012.smt2	unsat	110	unsat	110	base-first	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.TypeDeclElemVec.006.smt2	unsat	410	unsat	410	arm-first	unsat
UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.067.smt2	unsat	111	unsat	109	base-first	unsat
UFLIA/simplify2/front_end_suite/javafe.parser.test.TestLex.030.smt2	unknown	25036	unknown	25037	arm-first	unsat
UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.001.smt2	unknown	25033	unknown	25035	base-first	unsat
UFLIA/simplify2/front_end_suite/tohtml.DeclLinks.009.smt2	unsat	2011	unsat	2011	arm-first	unsat
UFLIA/sledgehammer/FFT/smtlib.594705.smt2	unknown	23632	unknown	23534	base-first	unknown
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1185183.smt2	unsat	2411	unsat	2212	arm-first	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.1462528.smt2	unknown	2812	unknown	12218	base-first	unsat
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.824330.smt2	unknown	15823	unknown	18428	arm-first	unknown
UFLIA/sledgehammer/Hoare/smtlib.1175889.smt2	unknown	25136	unknown	24636	base-first	unsat
UFLIA/sledgehammer/Hoare/smtlib.993567.smt2	unknown	24134	unknown	24135	arm-first	unsat
UFLIA/sledgehammer/QEpres/smtlib.1180449.smt2	unknown	24134	unknown	24132	base-first	unknown
UFLIA/sledgehammer/QEpres/smtlib.830613.smt2	unknown	8615	unknown	8418	arm-first	unknown
UFLIA/sledgehammer/StrongNorm/smtlib.749048.smt2	unknown	14826	unknown	18924	base-first	unknown
UFLIA/sledgehammer/TwoSquares/smtlib.753723.smt2	unknown	24133	unknown	24136	arm-first	unknown
UFLIA/sledgehammer/TypeSafe/smtlib.1133139.smt2	unknown	18827	unknown	19229	base-first	unknown
UFLIA/tokeneer/auditlog/addelementtologfile/addelementtonextfile/setcurrentfiletonextfreefile-4.smt2	unsat	110	unsat	109	arm-first	unsat
UFLIA/tokeneer/configdata/init/setdefaults-12.smt2	unsat	108	unsat	109	base-first	unsat
UFLIA/tokeneer/enclave/adminlogout-5.smt2	unknown	24136	unknown	24136	arm-first	unknown
UFLIA/tokeneer/keystore/digest-173.smt2	unsat	112	unsat	112	base-first	unsat
UFLIA/tokeneer/latch/updateinternallatch-5.smt2	unsat	112	unsat	113	arm-first	unsat
UFLIA/tokeneer/userentry/progress-12.smt2	unknown	24137	unknown	25035	base-first	unknown
